Date,Open,High,Low,Close,Adj Close,Volume
2004-10-01,45.051689,46.776031,44.517757,46.452171,36.448185,83862800
2004-11-01,46.452171,49.454449,46.189583,48.762962,38.361004,87003600
2004-12-01,48.797974,49.935863,47.660084,49.340660,38.815456,80249900
2005-01-01,49.541981,49.830830,45.156727,46.697254,36.735943,107439900
2005-02-01,48.736706,50.793659,46.986103,47.397495,37.379864,129022700
2005-03-01,47.222435,48.526630,43.773754,44.964161,35.460831,143023500
2005-04-01,45.428070,46.128311,43.336102,46.128311,36.477150,121053200
2005-05-01,45.979507,47.283707,45.077950,47.134907,37.273140,90853500
2005-06-01,46.959846,48.404091,46.469677,46.592220,36.843987,97304900
2005-07-01,46.793537,48.675434,45.778191,48.141499,38.166035,102962700
2005-08-01,48.141499,49.848335,47.835144,48.351570,38.332577,105238500
2005-09-01,48.255287,52.080349,47.957687,50.277233,39.859230,154678600
2005-10-01,50.750000,51.480000,46.590000,49.770000,39.457100,139098000
2005-11-01,49.799999,53.060001,48.209999,51.419998,40.863407,160047300
2005-12-01,51.919998,52.720001,50.400002,51.459999,40.895184,96168100
2006-01-01,51.700001,53.990002,51.049999,52.450001,41.681953,125762500
2006-02-01,52.450001,55.000000,51.650002,53.880001,42.916332,83315000
2006-03-01,53.950001,55.000000,51.759998,52.549999,41.856937,97873600
2006-04-01,52.810001,54.139999,50.919998,53.810001,42.860565,86435600
2006-05-01,53.880001,54.520000,51.330002,54.360001,43.396465,125793800
2006-06-01,54.500000,54.910000,52.000000,53.220001,42.486389,103408000
2006-07-01,53.240002,53.869999,49.730000,52.060001,41.560329,101652000
2006-08-01,51.919998,53.720001,51.189999,52.540001,42.061100,83478800
2006-09-01,52.560001,56.189999,51.490002,56.080002,44.895073,95940300
2006-10-01,56.080002,58.430000,55.000000,57.810001,46.280025,141825100
2006-11-01,58.000000,59.930000,57.000000,58.720001,47.134800,102996600
2006-12-01,58.799999,62.500000,58.000000,60.669998,48.700085,88634700
2007-01-01,61.180000,61.900002,57.139999,58.220001,46.733467,117260700
2007-02-01,58.299999,59.150002,54.500000,56.869999,45.762939,108102800
2007-03-01,56.200001,57.910000,53.910000,56.400002,45.384743,136389000
2007-04-01,56.400002,62.740002,55.340000,60.669998,48.820778,139656800
2007-05-01,60.500000,65.099998,60.400002,64.980003,52.429813,108627900
2007-06-01,65.000000,65.239998,60.369999,61.180000,49.363743,112275700
2007-07-01,61.459999,65.889999,58.380001,58.540001,47.233620,168563400
2007-08-01,58.450001,63.880001,55.500000,58.619999,47.413269,244395000
2007-09-01,58.730000,62.270000,57.320000,59.369999,48.019878,136541600
2007-10-01,59.150002,63.630001,55.599998,60.950001,49.297840,190447900
2007-11-01,60.330002,60.490002,53.360001,58.980000,47.822781,221983200
2007-12-01,58.490002,59.790001,50.369999,52.020000,42.179417,188658600
2008-01-01,52.090000,52.320000,41.150002,49.130001,39.836098,344053700
2008-02-01,48.880001,50.040001,42.139999,42.299999,34.417225,199425300
2008-03-01,42.200001,48.750000,39.500000,43.720001,35.572605,231292900
2008-04-01,44.900002,48.970001,42.110001,48.020000,39.071281,198222200
2008-05-01,48.330002,52.630001,45.049999,46.349998,37.859131,204823400
2008-06-01,46.250000,47.470001,37.610001,37.669998,30.769228,299867500
2008-07-01,37.950001,42.500000,35.099998,37.119999,30.319986,427436900
2008-08-01,37.180000,40.470001,35.930000,39.680000,32.552040,259774200
2008-09-01,40.750000,41.799999,31.680000,35.430000,29.065483,405306700
2008-10-01,34.910000,35.799999,20.500000,27.500000,22.560001,470465400
2008-11-01,27.309999,30.260000,16.549999,23.309999,19.220324,400723100
2008-12-01,22.389999,24.860001,17.510000,18.549999,15.295457,314843600
2009-01-01,18.570000,21.379999,14.720000,16.730000,13.794769,365774600
2009-02-01,16.350000,18.270000,11.440000,12.060000,10.029792,439240000
2009-03-01,11.680000,15.240000,9.710000,13.630000,11.335494,663272400
2009-04-01,13.340000,26.330000,13.080000,25.219999,20.974403,753595900
2009-05-01,24.940001,28.450001,23.049999,24.850000,20.943275,513617500
2009-06-01,25.549999,27.400000,22.410000,23.240000,19.586384,441662300
2009-07-01,23.490000,30.000000,22.000000,28.330000,24.056604,405481400
2009-08-01,28.900000,34.500000,28.129999,33.820000,28.718464,279343200
2009-09-01,33.580002,36.500000,31.680000,33.900002,28.786402,250193200
2009-10-01,33.849998,37.169998,31.690001,34.840000,29.742111,287819700
2009-11-01,34.950001,42.200001,34.630001,41.830002,35.709320,240181800
2009-12-01,42.209999,42.250000,38.790001,40.520000,34.590992,193368700
2010-01-01,40.810001,43.250000,36.830002,37.660000,32.149479,233778400
2010-02-01,37.840000,39.630001,36.599998,38.189999,32.743999,182316200
2010-03-01,38.200001,42.279999,37.860001,41.259998,35.376190,183005200
2010-04-01,41.680000,49.189999,41.360001,46.119999,39.715473,224527200
2010-05-01,46.209999,47.369999,37.360001,39.869999,34.333401,316645600
2010-06-01,39.180000,43.139999,37.130001,39.700001,34.187019,248059000
2010-07-01,39.549999,45.680000,38.419998,44.639999,38.614384,195904500
2010-08-01,45.009998,45.200001,39.139999,39.869999,34.488258,180947900
2010-09-01,40.549999,43.930000,39.759998,42.029999,36.356678,213981000
2010-10-01,42.369999,42.560001,37.330002,41.459999,35.863628,383508900
2010-11-01,41.490002,44.270000,41.349998,43.220001,37.562683,185665800
2010-12-01,43.840000,46.779999,41.250000,42.919998,37.301956,203583700
2011-01-01,43.299999,46.709999,43.110001,43.380001,37.701740,181823600
2011-02-01,43.540001,46.930000,43.009998,43.570000,38.022587,162975100
2011-03-01,43.700001,46.290001,42.189999,45.200001,39.445065,161901000
2011-04-01,45.700001,49.150002,45.099998,49.080002,42.831059,132384700
2011-05-01,49.369999,51.970001,49.169998,51.599998,45.209373,150391500
2011-06-01,51.310001,51.820000,46.919998,51.700001,45.296978,155151400
2011-07-01,51.689999,53.799999,49.540001,50.040001,44.001553,122374900
2011-08-01,50.490002,50.610001,42.029999,49.709999,43.711372,253292100
2011-09-01,49.639999,50.529999,44.869999,44.900002,39.481815,180539400
2011-10-01,44.520000,52.349998,41.299999,50.619999,44.511547,216452700
2011-11-01,49.580002,51.820000,44.700001,48.040001,42.418705,144928800
2011-12-01,47.700001,49.389999,45.889999,47.169998,41.650497,125137900
2012-01-01,48.299999,51.000000,47.400002,50.139999,44.272968,127316500
2012-02-01,50.369999,54.450001,50.270000,52.889999,46.875557,120114000
2012-03-01,53.029999,59.259998,51.540001,57.860001,51.280399,139018900
2012-04-01,57.900002,60.959999,56.139999,60.209999,53.363163,130045000
2012-05-01,59.950001,61.419998,54.799999,55.830002,49.652428,130999300
2012-06-01,54.619999,58.209999,53.180000,58.209999,51.769070,115585100
2012-07-01,58.509998,59.730000,54.349998,57.709999,51.324398,115339800
2012-08-01,57.520000,58.439999,55.369999,58.299999,52.025311,99516100
2012-09-01,58.310001,59.369999,56.049999,56.860001,50.740311,102389100
2012-10-01,57.180000,59.400002,54.950001,55.970001,49.946083,110170500
2012-11-01,56.150002,57.480000,53.020000,55.900002,50.058716,112897900
2012-12-01,56.090000,58.349998,55.470001,57.480000,51.473610,103366200
2013-01-01,58.330002,61.970001,58.310001,58.810001,52.664635,122718400
2013-02-01,59.330002,63.000000,59.209999,62.150002,55.849957,107254600
2013-03-01,61.840000,67.480003,61.509998,67.459999,60.621685,101367800
2013-04-01,67.419998,69.050003,63.430000,68.410004,61.475372,121827000
2013-05-01,68.250000,77.389999,68.160004,75.709999,68.237152,121571700
2013-06-01,75.889999,78.610001,71.680000,74.760002,67.380951,121769400
2013-07-01,75.529999,78.629997,73.470001,73.769997,66.488625,126314000
2013-08-01,74.529999,77.269997,71.470001,71.910004,65.009918,69917600
2013-09-01,72.589996,77.900002,72.139999,75.519997,68.273521,74592300
2013-10-01,75.639999,83.830002,72.080002,81.800003,73.950943,102592600
2013-11-01,82.120003,86.190002,80.220001,85.800003,77.802773,62754400
2013-12-01,86.019997,90.790001,83.209999,90.730003,82.273270,67589400
2014-01-01,90.900002,93.620003,84.910004,85.019997,77.095490,104874000
2014-02-01,84.989998,92.139999,82.629997,91.279999,82.985603,76173800
2014-03-01,90.599998,94.349998,89.160004,90.029999,81.849159,71488400
2014-04-01,90.400002,91.400002,83.989998,87.430000,79.485428,84786400
2014-05-01,87.529999,91.680000,85.750000,91.500000,83.395988,65091900
2014-06-01,91.790001,96.040001,91.269997,94.870003,86.467514,60522000
2014-07-01,95.419998,96.239998,87.989998,88.000000,80.205963,68452900
2014-08-01,87.410004,90.220001,85.750000,89.550003,81.843712,83077800
2014-09-01,89.900002,90.680000,86.760002,87.540001,80.006683,85326800
2014-10-01,86.900002,90.599998,78.410004,89.949997,82.209297,120825700
2014-11-01,90.320000,92.589996,89.650002,92.419998,84.718346,62030800
2014-12-01,92.070000,94.889999,88.190002,93.040001,85.286697,81719400
2015-01-01,93.169998,93.940002,80.559998,80.690002,73.965836,122791700
2015-02-01,80.959999,86.180000,77.120003,81.589996,75.010887,211931300
2015-03-01,81.589996,83.540001,77.620003,78.120003,71.820717,154668200
2015-04-01,78.050003,81.169998,76.529999,77.449997,71.442711,133853700
2015-05-01,77.849998,81.599998,77.309998,79.720001,73.536636,103420200
2015-06-01,79.940002,81.919998,77.650002,77.720001,71.691788,141794200
2015-07-01,78.639999,79.629997,74.300003,76.059998,70.423035,117930900
2015-08-01,75.860001,81.660004,71.709999,76.720001,71.034119,155122400
2015-09-01,74.849998,78.400002,72.660004,74.129997,68.636070,110385200
2015-10-01,74.160004,77.849998,71.389999,73.260002,67.830551,122115500
2015-11-01,73.430000,74.849998,70.209999,71.639999,66.581673,106839600
2015-12-01,72.000000,72.440002,67.570000,69.550003,64.639244,124233200
2016-01-01,68.089996,68.180000,52.150002,53.500000,49.722496,237308200
2016-02-01,53.410000,56.150002,50.270000,55.580002,51.881706,159711400
2016-03-01,56.029999,61.520000,55.619999,61.400002,57.314445,129864200
2016-04-01,60.980000,67.339996,58.700001,65.430000,61.076286,99858200
2016-05-01,65.580002,66.050003,62.320000,65.760002,61.681522,96794800
2016-06-01,65.760002,66.599998,57.150002,60.759998,56.991611,121804700
2016-07-01,60.759998,64.970001,58.250000,64.459999,60.766499,90064900
2016-08-01,64.489998,66.279999,63.200001,65.580002,61.822315,77514100
2016-09-01,65.550003,66.709999,62.849998,64.040001,60.370567,95572800
2016-10-01,63.830002,67.930000,59.500000,66.419998,62.614182,116243400
2016-11-01,66.769997,73.180000,65.029999,72.040001,68.253929,99527200
2016-12-01,72.449997,75.739998,71.430000,74.080002,70.186707,75948200
2017-01-01,74.889999,78.019997,74.739998,76.379997,72.365822,103904900
2017-02-01,76.849998,80.489998,76.059998,80.059998,76.175934,65816600
2017-03-01,81.050003,82.000000,76.669998,79.110001,75.272018,98700800
2017-04-01,79.169998,81.400002,75.510002,79.250000,75.405228,77893800
2017-05-01,79.220001,79.660004,75.970001,76.940002,73.507874,66075700
2017-06-01,77.230003,85.389999,76.949997,84.239998,80.482239,77500300
2017-07-01,84.690002,86.279999,83.330002,85.230003,81.428078,71355200
2017-08-01,85.720001,87.779999,83.970001,86.099998,82.569748,66408400
2017-09-01,86.309998,90.769997,84.019997,90.459999,86.750977,64969800
2017-10-01,90.440002,96.120003,90.040001,95.519997,91.603516,77019400
2017-11-01,96.290001,98.489998,92.779999,97.709999,94.065468,61227900
2017-12-01,98.080002,100.529999,95.849998,99.309998,95.605774,65046400
2018-01-01,99.730003,102.389999,96.349998,99.400002,95.692429,81900600
2018-02-01,98.949997,102.120003,87.540001,97.510002,94.204132,88312400
2018-03-01,97.820000,99.699997,90.410004,93.279999,90.117538,78495700
2018-04-01,93.139999,102.959999,89.959999,98.750000,95.402092,84082200
2018-05-01,98.820000,103.239998,95.510002,98.300003,95.323898,61288200
2018-06-01,99.339996,102.389999,95.650002,98.000000,95.032967,83248200
2018-07-01,97.400002,104.239998,97.160004,99.519997,96.506927,76267100
2018-08-01,99.900002,107.430000,98.669998,105.980003,103.140327,52885700
2018-09-01,106.349998,111.769997,104.550003,106.489998,103.636650,59450500
2018-10-01,107.809998,109.400002,100.040001,102.730003,99.977402,88321800
2018-11-01,103.260002,113.180000,102.889999,112.269997,109.656113,72184900
2018-12-01,113.989998,114.550003,89.050003,95.320000,93.100761,96451500
2019-01-01,93.910004,102.900002,93.230003,102.699997,100.308929,88543100
2019-02-01,102.410004,108.849998,102.410004,107.739998,105.662270,58842300
2019-03-01,108.400002,114.250000,106.680000,109.300003,107.192184,70700200
2019-04-01,110.290001,117.730003,109.419998,117.230003,114.969269,72221100
2019-05-01,117.470001,120.879997,114.559998,114.709999,112.896111,69606000
2019-06-01,114.559998,126.400002,113.889999,123.440002,121.488060,57138300
2019-07-01,125.300003,129.339996,123.620003,124.370003,122.403351,73150500
2019-08-01,123.769997,126.739998,116.849998,120.370003,118.837082,72143300
2019-09-01,119.860001,121.629997,116.099998,118.279999,116.773697,78724200
2019-10-01,118.699997,119.980003,111.059998,117.279999,115.786423,70555400
2019-11-01,118.410004,122.430000,117.760002,120.120003,119.043831,46669000
2019-12-01,120.309998,126.330002,114.650002,124.489998,123.374672,63636800
2020-01-01,124.660004,138.130005,123.120003,129.869995,128.706467,71778000
2020-02-01,130.550003,138.039993,107.000000,109.930000,109.322731,73481700
2020-03-01,111.110001,116.400002,67.000000,85.610001,85.137077,227466200
2020-04-01,80.650002,97.849998,72.610001,90.330002,89.831001,64685500
2020-04-13,93.290001,93.419998,87.942902,90.330002,90.330002,4912152
