Date,Open,High,Low,Close,Adj Close,Volume
2017-01-01,161.130005,163.800003,156.089996,162.100006,154.273315,72828900
2017-02-01,162.750000,166.759995,156.490005,165.380005,157.394943,72701100
2017-03-01,166.720001,172.139999,162.740005,164.009995,156.091095,84728500
2017-04-01,164.619995,176.070007,164.250000,174.880005,167.056610,61871600
2017-05-01,175.000000,178.889999,166.649994,175.179993,167.343185,63390800
2017-06-01,175.779999,188.660004,175.190002,185.419998,177.125092,65419100
2017-07-01,186.289993,193.000000,183.860001,191.809998,183.985916,55903600
2017-08-01,193.399994,199.490005,190.630005,198.899994,190.786728,50905300
2017-09-01,199.789993,200.759995,188.250000,195.850006,187.861130,57668800
2017-10-01,196.589996,212.770004,186.000000,210.220001,202.410202,81206400
2017-11-01,211.619995,228.750000,208.919998,211.130005,203.286423,69053700
2017-12-01,228.889999,231.770004,218.190002,220.460007,212.986496,55743700
2018-01-01,221.020004,250.789993,220.000000,236.779999,228.753265,82310600
2018-02-01,235.259995,237.820007,208.479996,226.160004,218.493271,80192600
2018-03-01,225.699997,231.270004,212.500000,214.000000,206.745468,79400300
2018-04-01,218.460007,241.669998,214.630005,236.399994,229.142288,72689800
2018-05-01,237.000000,249.169998,228.229996,241.509995,234.095428,59234200
2018-06-01,243.740005,256.730011,241.289993,245.339996,237.807816,55299900
2018-07-01,245.000000,259.010010,244.119995,253.220001,246.314117,49156400
2018-08-01,256.100006,270.170013,252.229996,268.459991,261.138458,47631000
2018-09-01,268.000000,271.160004,257.480011,266.040009,258.784515,53229200
2018-10-01,267.250000,272.809998,253.320007,261.350006,255.080170,84593100
2018-11-01,262.920013,285.450012,258.279999,281.359985,274.610107,74853800
2018-12-01,283.000000,287.940002,231.809998,249.119995,243.920502,88902900
2019-01-01,245.000000,272.440002,236.130005,270.200012,264.560547,82836100
2019-02-01,268.470001,272.489990,239.149994,242.220001,237.164536,77371500
2019-03-01,243.559998,259.250000,234.509995,247.259995,242.099335,101319700
2019-04-01,249.710007,250.199997,208.070007,233.070007,229.076523,173459600
2019-05-01,233.070007,251.179993,227.179993,241.800003,237.656952,101175300
2019-06-01,241.490005,253.490005,234.830002,244.009995,239.829071,72927300
2019-07-01,245.949997,268.690002,239.539993,249.009995,245.827240,82523900
2019-08-01,249.190002,251.580002,220.779999,234.000000,231.009079,76577600
2019-09-01,231.740005,236.559998,213.119995,217.320007,214.542282,87632100
2019-10-01,219.190002,255.720001,212.080002,252.699997,250.646515,107377000
2019-11-01,253.990005,283.000000,249.089996,279.869995,277.595703,72367800
2019-12-01,281.779999,300.000000,273.850006,293.980011,291.591064,60550900
2020-01-01,293.980011,302.540009,271.179993,272.450012,271.274963,84374200
2020-02-01,275.130005,306.709991,245.300003,254.960007,253.860382,94532600
2020-03-01,257.339996,295.839996,187.720001,249.380005,248.304443,189875500
2020-04-01,238.690002,270.399994,226.029999,263.510010,263.510010,39466500
2020-04-13,262.059998,264.959991,258.179993,263.510010,263.510010,2834824
